timestamp,production_kg_h,compressor_kw,chiller_kw,boiler_kw,other_kw,total_kw,chiller_cop,energy_intensity_kwh_kg
2026-09-14 08:00:00,1150.2,161.0,179.4,117.1,145.7,603.1,4.6,0.524
2026-09-14 09:00:00,1225.2,169.6,176.6,118.7,143.1,608.0,4.6,0.496
2026-09-14 10:00:00,1167.2,151.3,184.7,118.1,135.3,589.3,4.41,0.505
2026-09-14 11:00:00,1208.5,157.9,176.9,117.5,137.4,589.7,4.63,0.488
2026-09-14 12:00:00,1147.2,166.9,187.4,112.7,142.7,609.7,4.37,0.532
2026-09-14 13:00:00,1209.3,166.0,198.8,114.6,146.9,626.3,4.11,0.518
2026-09-14 14:00:00,1162.0,164.8,185.3,112.3,156.5,619.0,4.38,0.533
2026-09-14 15:00:00,1141.8,172.5,186.4,124.1,144.7,627.7,4.46,0.55
2026-09-14 16:00:00,1208.0,167.2,184.0,117.4,153.0,621.6,4.55,0.515
2026-09-14 17:00:00,1187.8,167.4,177.3,112.8,153.6,611.2,4.62,0.515
2026-09-14 18:00:00,1154.1,178.2,182.8,115.7,143.1,619.9,4.57,0.537
2026-09-14 19:00:00,1222.5,163.7,183.3,111.5,149.8,608.4,4.45,0.498
2026-09-14 20:00:00,1152.5,157.1,179.7,119.8,143.1,599.7,4.63,0.52
2026-09-14 21:00:00,1165.1,165.0,196.6,111.5,155.6,628.6,4.18,0.54
2026-09-14 22:00:00,1169.5,165.3,190.0,116.2,150.1,621.6,4.55,0.531
2026-09-14 23:00:00,874.6,146.2,180.7,111.1,135.5,573.5,4.17,0.656
2026-09-15 00:00:00,908.9,144.7,179.0,109.3,146.3,579.2,4.27,0.637
2026-09-15 01:00:00,869.9,163.0,178.8,107.1,158.2,607.1,4.34,0.698
2026-09-15 02:00:00,870.3,151.1,184.9,106.8,143.6,586.4,4.2,0.674
2026-09-15 03:00:00,928.6,147.4,182.4,108.0,148.6,586.4,4.42,0.631
2026-09-15 04:00:00,840.8,153.3,182.5,103.7,149.4,589.0,4.14,0.7
2026-09-15 05:00:00,789.1,144.9,177.5,102.9,136.7,562.0,4.34,0.712
2026-09-15 06:00:00,926.4,150.2,181.9,114.1,149.1,595.2,4.37,0.643
2026-09-15 07:00:00,1215.8,168.1,187.0,115.0,133.8,603.9,4.45,0.497
2026-09-15 08:00:00,1109.0,152.2,180.7,109.6,140.0,582.4,4.37,0.525
2026-09-15 09:00:00,1052.2,159.5,187.6,109.2,153.6,609.9,4.36,0.58
2026-09-15 10:00:00,1106.0,171.2,191.3,117.1,147.9,627.4,4.31,0.567
2026-09-15 11:00:00,1103.8,162.5,184.7,115.3,142.6,605.0,4.4,0.548
2026-09-15 12:00:00,1104.3,157.4,191.1,114.8,148.6,612.0,4.23,0.554
2026-09-15 13:00:00,1069.3,155.1,190.5,110.7,144.5,600.8,4.22,0.562
2026-09-15 14:00:00,1126.0,158.2,181.5,115.4,145.1,600.3,4.44,0.533
2026-09-15 15:00:00,1121.7,159.0,187.6,110.5,150.3,607.3,4.35,0.541
2026-09-15 16:00:00,1048.9,154.9,191.7,110.2,139.2,596.0,4.16,0.568
2026-09-15 17:00:00,1123.6,166.1,194.3,117.0,145.3,622.6,4.09,0.554
2026-09-15 18:00:00,1169.2,152.2,188.1,117.7,142.5,600.6,4.24,0.514
2026-09-15 19:00:00,1101.7,164.7,192.3,108.6,132.3,598.0,4.12,0.543
2026-09-15 20:00:00,1082.5,156.4,195.8,108.6,137.6,598.6,4.11,0.553
2026-09-15 21:00:00,1088.1,161.2,194.7,112.6,157.5,626.1,4.12,0.575
2026-09-15 22:00:00,1113.5,153.3,191.1,119.7,148.1,612.3,4.24,0.55
2026-09-15 23:00:00,770.6,152.6,177.1,96.6,134.4,560.7,4.3,0.728
2026-09-16 00:00:00,836.3,155.1,178.3,107.0,132.7,573.1,4.24,0.685
2026-09-16 01:00:00,816.5,152.5,182.9,99.9,144.1,579.4,4.29,0.71
2026-09-16 02:00:00,894.7,141.2,184.0,104.8,157.5,587.5,4.19,0.657
2026-09-16 03:00:00,824.0,152.1,183.4,104.1,143.5,583.1,4.13,0.708
2026-09-16 04:00:00,888.7,152.4,182.9,105.5,155.5,596.3,4.27,0.671
2026-09-16 05:00:00,792.1,136.0,182.6,102.7,147.8,569.1,4.01,0.718
2026-09-16 06:00:00,852.0,148.2,180.7,106.3,148.8,584.0,4.18,0.685
2026-09-16 07:00:00,1103.5,161.8,192.5,110.4,134.3,599.1,4.26,0.543
2026-09-16 08:00:00,1063.1,161.2,191.1,105.7,152.5,610.5,4.04,0.574
2026-09-16 09:00:00,1101.0,160.6,183.6,115.6,142.3,602.2,4.47,0.547
2026-09-16 10:00:00,1138.7,163.0,179.4,116.5,151.9,610.8,4.62,0.536
2026-09-16 11:00:00,1086.7,167.7,193.9,115.5,138.5,615.6,4.11,0.567
2026-09-16 12:00:00,1040.7,164.2,185.3,104.9,146.4,600.8,4.32,0.577
2026-09-16 13:00:00,1101.4,142.4,177.0,113.7,147.8,580.9,4.61,0.527
2026-09-16 14:00:00,1072.7,156.4,180.4,114.5,143.8,595.1,4.39,0.555
2026-09-16 15:00:00,1094.7,158.3,188.1,108.2,148.2,602.8,4.34,0.551
2026-09-16 16:00:00,1106.4,149.3,182.6,112.7,142.9,587.4,4.35,0.531
2026-09-16 17:00:00,1052.3,157.9,178.9,110.8,139.8,587.5,4.4,0.558
2026-09-16 18:00:00,1058.4,165.1,222.1,118.8,157.8,663.9,3.42,0.627
2026-09-16 19:00:00,1134.9,154.5,211.8,121.1,153.4,640.8,3.8,0.565
2026-09-16 20:00:00,1102.9,161.6,211.3,105.9,138.9,617.8,3.86,0.56
2026-09-16 21:00:00,1034.7,151.1,213.3,120.8,149.5,634.7,3.65,0.613
2026-09-16 22:00:00,1155.3,158.0,217.7,110.2,139.1,624.9,3.56,0.541
2026-09-16 23:00:00,880.9,158.5,207.9,110.9,135.5,612.9,3.58,0.696
2026-09-17 00:00:00,850.0,145.0,208.2,110.1,153.3,616.6,3.67,0.725
2026-09-17 01:00:00,832.5,150.2,203.3,101.8,131.4,586.7,3.88,0.705
2026-09-17 02:00:00,911.6,139.8,206.8,109.8,152.4,608.7,3.75,0.668
2026-09-17 03:00:00,898.4,161.6,201.8,107.0,143.0,613.4,3.78,0.683
2026-09-17 04:00:00,973.4,157.4,205.3,111.6,143.3,617.6,3.86,0.634
2026-09-17 05:00:00,908.6,149.8,202.5,108.6,148.3,609.2,3.79,0.671
2026-09-17 06:00:00,911.3,154.5,202.4,112.6,149.6,619.1,3.78,0.679
2026-09-17 07:00:00,1155.8,153.6,213.0,114.2,138.4,619.1,3.69,0.536
2026-09-17 08:00:00,1194.1,170.8,212.5,114.2,150.7,648.3,3.92,0.543
2026-09-17 09:00:00,1191.2,161.7,209.1,119.2,145.9,635.8,3.68,0.534
2026-09-17 10:00:00,1217.0,163.5,205.0,117.7,135.0,621.2,4.05,0.51
2026-09-17 11:00:00,1158.8,159.2,206.6,116.9,143.6,626.3,3.87,0.541
2026-09-17 12:00:00,1165.5,159.0,205.6,111.5,156.1,632.1,3.9,0.542
2026-09-17 13:00:00,1167.7,166.7,206.1,110.0,158.4,641.2,4.06,0.549
2026-09-17 14:00:00,1215.7,166.2,217.1,113.1,150.7,647.2,3.66,0.532
2026-09-17 15:00:00,1244.0,169.9,203.7,113.6,135.5,622.7,3.99,0.501
2026-09-17 16:00:00,1178.9,163.0,205.5,117.6,148.9,635.0,3.94,0.539
2026-09-17 17:00:00,1183.4,166.3,208.2,118.5,151.8,644.8,3.93,0.545
2026-09-17 18:00:00,1212.5,162.0,169.7,114.7,150.8,597.2,4.74,0.493
2026-09-17 19:00:00,1195.9,177.2,179.6,120.6,151.3,628.7,4.41,0.526
2026-09-17 20:00:00,1240.8,183.4,167.0,121.5,147.9,619.8,4.78,0.5
2026-09-17 21:00:00,1131.4,195.5,166.0,114.3,144.4,620.2,4.89,0.548
2026-09-17 22:00:00,1184.0,198.5,161.7,111.3,140.1,611.6,4.93,0.517
2026-09-17 23:00:00,928.0,173.6,154.3,114.5,129.8,572.3,4.93,0.617
2026-09-18 00:00:00,876.4,189.8,155.0,106.7,147.7,599.2,4.82,0.684
2026-09-18 01:00:00,926.0,184.6,159.1,108.7,146.5,598.9,4.73,0.647
2026-09-18 02:00:00,929.7,184.7,156.1,106.9,149.5,597.1,4.99,0.642
2026-09-18 03:00:00,956.4,180.2,161.2,105.4,134.3,581.1,4.75,0.608
2026-09-18 04:00:00,1003.9,180.9,155.6,104.2,150.2,590.9,4.89,0.589
2026-09-18 05:00:00,957.7,178.8,152.4,111.5,161.4,604.1,5.05,0.631
2026-09-18 06:00:00,931.4,181.3,166.2,105.2,145.6,598.2,4.57,0.642
2026-09-18 07:00:00,1226.4,200.6,164.6,127.9,144.5,637.6,4.85,0.52
2026-09-18 08:00:00,1265.8,195.1,160.0,112.3,147.5,614.8,5.03,0.486
2026-09-18 09:00:00,1195.5,185.3,157.3,109.9,161.3,613.8,5.03,0.513
2026-09-18 10:00:00,1198.1,195.9,155.8,117.0,136.8,605.5,5.09,0.505
2026-09-18 11:00:00,1249.5,198.8,166.7,122.4,146.6,634.5,5.03,0.508
2026-09-18 12:00:00,1222.1,168.9,159.0,115.8,138.6,582.3,5.04,0.477
2026-09-18 13:00:00,1252.2,170.8,162.3,118.6,140.6,592.3,4.78,0.473
2026-09-18 14:00:00,1228.5,163.7,160.3,108.3,144.6,576.9,5.02,0.47
2026-09-18 15:00:00,1252.7,160.8,164.9,113.6,155.8,595.1,4.91,0.475
2026-09-18 16:00:00,1190.9,158.4,154.7,110.5,159.4,583.0,5.09,0.49
2026-09-18 17:00:00,1225.5,155.3,154.7,108.1,148.6,566.7,5.14,0.462
2026-09-18 18:00:00,1217.2,166.2,160.8,115.9,142.0,584.9,4.97,0.481
2026-09-18 19:00:00,1180.4,162.6,161.3,105.5,164.9,594.4,4.93,0.504
2026-09-18 20:00:00,1166.4,159.9,159.5,108.9,141.6,569.8,5.01,0.488
2026-09-18 21:00:00,1243.2,148.2,156.5,113.9,140.4,559.0,5.05,0.45
2026-09-18 22:00:00,1204.7,156.7,162.6,111.8,130.8,561.9,4.85,0.466
2026-09-18 23:00:00,918.9,158.1,145.6,109.6,156.2,569.4,5.2,0.62
