date;soilm;flag;ori_flag
2001-06-08 21:00:00;0.214;G;M
2001-06-09 00:00:00;0.22059;G;M
2001-06-09 03:00:00;0.22231;G;M
2001-06-09 06:00:00;0.22217;G;M
2001-06-09 09:00:00;0.22216;G;M
2001-06-09 12:00:00;0.22078;G;M
2001-06-09 15:00:00;0.21844;G;M
2001-06-09 18:00:00;0.21753;G;M
2001-06-09 21:00:00;0.21808;G;M
2001-06-10 00:00:00;0.21133;M;M
2001-06-10 03:00:00;0.21078;M;M
2001-06-10 06:00:00;0.21492;M;M
2001-06-10 09:00:00;0.21298;M;M
2001-06-10 12:00:00;0.21158;M;M
2001-06-10 15:00:00;0.20979;M;M
2001-06-10 18:00:00;0.20954;M;M
2001-06-10 21:00:00;0.21061;M;M
2001-06-11 00:00:00;0.20213;G;M
2001-06-11 03:00:00;0.20284;G;M
2001-06-11 06:00:00;0.20503;G;M
2001-06-11 09:00:00;0.20319;G;M
2001-06-11 12:00:00;0.20271;G;M
2001-06-11 15:00:00;0.20096;G;M
2001-06-11 18:00:00;0.2;G;M
2001-06-11 21:00:00;0.19925;G;M
2001-06-12 00:00:00;0.21504;G;M
2001-06-12 03:00:00;0.21465;G;M
2001-06-12 06:00:00;0.21627;G;M
2001-06-12 09:00:00;0.21498;G;M
2001-06-12 12:00:00;0.21494;G;M
2001-06-12 15:00:00;0.21311;G;M
2001-06-12 18:00:00;0.21146;G;M
2001-06-12 21:00:00;0.21271;G;M
2001-06-13 00:00:00;0.27133;G;M
2001-06-13 03:00:00;0.27167;G;M
2001-06-13 06:00:00;0.27294;G;M
2001-06-13 09:00:00;0.27157;G;M
2001-06-13 12:00:00;0.27136;G;M
2001-06-13 15:00:00;0.26812;G;M
2001-06-13 18:00:00;0.26887;G;M
2001-06-13 21:00:00;0.26891;G;M
2001-06-14 00:00:00;0.27129;G;M
2001-06-14 03:00:00;0.27189;G;M
2001-06-14 06:00:00;0.27174;G;M
2001-06-14 09:00:00;0.27292;G;M
2001-06-14 12:00:00;0.27161;G;M
2001-06-14 15:00:00;0.26908;G;M
2001-06-14 18:00:00;0.26928;G;M
2001-06-14 21:00:00;0.27014;G;M
2001-06-15 00:00:00;0.26808;M;M
2001-06-15 03:00:00;0.26864;G;M
2001-06-15 06:00:00;0.26926;G;M
2001-06-15 09:00:00;0.26927;G;M
2001-06-15 12:00:00;0.26778;G;M
2001-06-15 15:00:00;0.26564;G;M
2001-06-15 18:00:00;0.2664;G;M
2001-06-15 21:00:00;0.26617;G;M
2001-06-16 00:00:00;0.25798;G;M
2001-06-16 03:00:00;0.25928;G;M
2001-06-16 06:00:00;0.25995;G;M
2001-06-16 09:00:00;0.2585;G;M
2001-06-16 12:00:00;0.25762;G;M
2001-06-16 15:00:00;0.25708;G;M
2001-06-16 18:00:00;0.25395;G;M
2001-06-16 21:00:00;0.25594;G;M
2001-06-17 00:00:00;0.23855;G;M
2001-06-17 03:00:00;0.24101;G;M
2001-06-17 06:00:00;0.24156;G;M
2001-06-17 09:00:00;0.24163;G;M
2001-06-17 12:00:00;0.24085;G;M
2001-06-17 15:00:00;0.23846;G;M
2001-06-17 18:00:00;0.23914;G;M
2001-06-17 21:00:00;0.23793;G;M
2001-06-18 00:00:00;0.22964;M;M
2001-06-18 03:00:00;0.23115;M;M
2001-06-18 06:00:00;0.23196;M;M
2001-06-18 09:00:00;0.22901;M;M
2001-06-18 12:00:00;0.23035;M;M
2001-06-18 15:00:00;0.22879;M;M
2001-06-18 18:00:00;0.22697;M;M
2001-06-18 21:00:00;0.22766;M;M
2001-06-19 00:00:00;0.22056;G;M
2001-06-19 03:00:00;0.22177;G;M
2001-06-19 06:00:00;0.22384;G;M
2001-06-19 09:00:00;0.22182;G;M
2001-06-19 12:00:00;0.22054;G;M
2001-06-19 15:00:00;0.22035;G;M
2001-06-19 18:00:00;0.21952;G;M
2001-06-19 21:00:00;0.22114;G;M
2001-06-20 00:00:00;0.22132;G;M
2001-06-20 03:00:00;0.22336;G;M
2001-06-20 06:00:00;0.22332;G;M
2001-06-20 09:00:00;0.22387;G;M
2001-06-20 12:00:00;0.2219;G;M
2001-06-20 15:00:00;0.22105;G;M
2001-06-20 18:00:00;0.21965;G;M
2001-06-20 21:00:00;0.22003;G;M
2001-06-21 00:00:00;0.21443;G;M
2001-06-21 03:00:00;0.21758;G;M
2001-06-21 06:00:00;0.21709;G;M
2001-06-21 09:00:00;0.21693;G;M
2001-06-21 12:00:00;0.21662;G;M
2001-06-21 15:00:00;0.21413;G;M
2001-06-21 18:00:00;0.21347;G;M
2001-06-21 21:00:00;0.21368;G;M
2001-06-22 00:00:00;0.2065;G;M
2001-06-22 03:00:00;0.20717;G;M
2001-06-22 06:00:00;0.2083;G;M
2001-06-22 09:00:00;0.20666;G;M
2001-06-22 12:00:00;0.20511;G;M
2001-06-22 15:00:00;0.20501;G;M
2001-06-22 18:00:00;0.20358;G;M
2001-06-22 21:00:00;0.203;G;M
2001-06-23 00:00:00;0.20438;G;M
2001-06-23 03:00:00;0.20524;G;M
2001-06-23 06:00:00;0.20597;G;M
2001-06-23 09:00:00;0.20631;G;M
2001-06-23 12:00:00;0.20409;G;M
2001-06-23 15:00:00;0.20206;G;M
2001-06-23 18:00:00;0.20165;G;M
2001-06-23 21:00:00;0.20208;G;M
2001-06-24 00:00:00;0.20546;G;M
2001-06-24 03:00:00;0.20743;G;M
2001-06-24 06:00:00;0.20736;G;M
2001-06-24 09:00:00;0.20548;G;M
2001-06-24 12:00:00;0.20483;G;M
2001-06-24 15:00:00;0.20328;G;M
2001-06-24 18:00:00;0.20337;G;M
2001-06-24 21:00:00;0.20355;G;M
2001-06-25 00:00:00;0.2042;G;M
2001-06-25 03:00:00;0.20547;G;M
2001-06-25 06:00:00;0.20565;G;M
2001-06-25 09:00:00;0.20431;G;M
2001-06-25 12:00:00;0.20468;G;M
2001-06-25 15:00:00;0.20305;G;M
2001-06-25 18:00:00;0.2035;G;M
2001-06-25 21:00:00;0.20384;G;M
2001-06-26 00:00:00;0.1993;M;M
2001-06-26 03:00:00;0.19969;M;M
2001-06-26 06:00:00;0.20108;M;M
2001-06-26 09:00:00;0.19996;M;M
2001-06-26 12:00:00;0.19925;M;M
2001-06-26 15:00:00;0.19749;M;M
2001-06-26 18:00:00;0.19866;M;M
2001-06-26 21:00:00;0.19775;M;M
2001-06-27 00:00:00;0.2056;G;M
2001-06-27 03:00:00;0.2056;G;M
2001-06-27 06:00:00;0.20707;G;M
2001-06-27 09:00:00;0.20742;G;M
2001-06-27 12:00:00;0.20532;G;M
2001-06-27 15:00:00;0.20346;G;M
2001-06-27 18:00:00;0.20386;G;M
2001-06-27 21:00:00;0.20405;G;M
2001-06-28 00:00:00;0.19696;G;M
2001-06-28 03:00:00;0.19839;G;M
2001-06-28 06:00:00;0.19791;G;M
2001-06-28 09:00:00;0.19894;G;M
2001-06-28 12:00:00;0.19732;G;M
2001-06-28 15:00:00;0.19546;G;M
2001-06-28 18:00:00;0.19391;G;M
2001-06-28 21:00:00;0.19582;G;M
2001-06-29 00:00:00;0.19674;G;M
2001-06-29 03:00:00;0.19836;G;M
2001-06-29 06:00:00;0.19856;G;M
2001-06-29 09:00:00;0.19651;G;M
2001-06-29 12:00:00;0.19738;G;M
2001-06-29 15:00:00;0.19472;G;M
2001-06-29 18:00:00;0.19482;G;M
2001-06-29 21:00:00;0.1953;G;M
2001-06-30 00:00:00;0.19491;M;M
2001-06-30 03:00:00;0.19531;G;M
2001-06-30 06:00:00;0.19609;G;M
2001-06-30 09:00:00;0.19627;G;M
2001-06-30 12:00:00;0.19448;G;M
2001-06-30 15:00:00;0.19252;G;M
2001-06-30 18:00:00;0.19172;G;M
2001-06-30 21:00:00;0.19312;G;M
2001-07-01 00:00:00;0.19569;G;M
2001-07-01 03:00:00;0.19624;G;M
2001-07-01 06:00:00;0.19631;G;M
2001-07-01 09:00:00;0.19602;G;M
2001-07-01 12:00:00;0.19594;G;M
2001-07-01 15:00:00;0.19259;G;M
2001-07-01 18:00:00;0.19269;G;M
2001-07-01 21:00:00;0.19283;G;M
2001-07-02 00:00:00;0.19328;G;M
2001-07-02 03:00:00;0.19494;G;M
2001-07-02 06:00:00;0.1952;G;M
2001-07-02 09:00:00;0.19467;G;M
2001-07-02 12:00:00;0.1925;G;M
2001-07-02 15:00:00;0.19236;G;M
2001-07-02 18:00:00;0.19234;G;M
2001-07-02 21:00:00;0.19165;G;M
2001-07-03 00:00:00;0.18759;G;M
2001-07-03 03:00:00;0.18754;G;M
2001-07-03 06:00:00;0.18817;G;M
2001-07-03 09:00:00;0.18809;G;M
2001-07-03 12:00:00;0.18445;G;M
2001-07-03 15:00:00;0.18537;G;M
2001-07-03 18:00:00;0.18493;G;M
2001-07-03 21:00:00;0.184;G;M
2001-07-04 00:00:00;0.19255;M;M
2001-07-04 03:00:00;0.19397;M;M
2001-07-04 06:00:00;0.1934;M;M
2001-07-04 09:00:00;0.19494;M;M
2001-07-04 12:00:00;0.19276;M;M
2001-07-04 15:00:00;0.19104;M;M
2001-07-04 18:00:00;0.18961;M;M
2001-07-04 21:00:00;0.19089;M;M
2001-07-05 00:00:00;0.1938;G;M
2001-07-05 03:00:00;0.19499;G;M
2001-07-05 06:00:00;0.1941;G;M
2001-07-05 09:00:00;0.1944;G;M
2001-07-05 12:00:00;0.19365;G;M
2001-07-05 15:00:00;0.1917;G;M
2001-07-05 18:00:00;0.19145;G;M
2001-07-05 21:00:00;0.19242;G;M
2001-07-06 00:00:00;0.19931;G;M
2001-07-06 03:00:00;0.20006;G;M
2001-07-06 06:00:00;0.20016;G;M
2001-07-06 09:00:00;0.20182;G;M
2001-07-06 12:00:00;0.19989;G;M
2001-07-06 15:00:00;0.19873;G;M
2001-07-06 18:00:00;0.19773;G;M
2001-07-06 21:00:00;0.19819;G;M
2001-07-07 00:00:00;0.21093;G;M
2001-07-07 03:00:00;0.21223;G;M
2001-07-07 06:00:00;0.21167;G;M
2001-07-07 09:00:00;0.21083;G;M
2001-07-07 12:00:00;0.21079;G;M
2001-07-07 15:00:00;0.20775;G;M
2001-07-07 18:00:00;0.20892;G;M
2001-07-07 21:00:00;0.20827;G;M
2001-07-08 00:00:00;0.24366;G;M
2001-07-08 03:00:00;0.24566;G;M
2001-07-08 06:00:00;0.24509;G;M
2001-07-08 09:00:00;0.2454;G;M
2001-07-08 12:00:00;0.24436;G;M
2001-07-08 15:00:00;0.24371;G;M
2001-07-08 18:00:00;0.24279;G;M
2001-07-08 21:00:00;0.24244;G;M
2001-07-09 00:00:00;0.25334;G;M
2001-07-09 03:00:00;0.25549;G;M
2001-07-09 06:00:00;0.25521;G;M
2001-07-09 09:00:00;0.25489;G;M
2001-07-09 12:00:00;0.25434;G;M
2001-07-09 15:00:00;0.25266;G;M
2001-07-09 18:00:00;0.25262;G;M
2001-07-09 21:00:00;0.25133;G;M
2001-07-10 00:00:00;0.26599;G;M
2001-07-10 03:00:00;0.2682;G;M
2001-07-10 06:00:00;0.26867;G;M
2001-07-10 09:00:00;0.26675;G;M
2001-07-10 12:00:00;0.26698;G;M
2001-07-10 15:00:00;0.2644;G;M
2001-07-10 18:00:00;0.26379;G;M
2001-07-10 21:00:00;0.26606;G;M
2001-07-11 00:00:00;0.25384;G;M
2001-07-11 03:00:00;0.25609;G;M
2001-07-11 06:00:00;0.25594;G;M
2001-07-11 09:00:00;0.25727;G;M
2001-07-11 12:00:00;0.25492;G;M
2001-07-11 15:00:00;0.25259;G;M
2001-07-11 18:00:00;0.25287;G;M
2001-07-11 21:00:00;0.25202;G;M
2001-07-12 00:00:00;0.24302;M;M
2001-07-12 03:00:00;0.24297;M;M
2001-07-12 06:00:00;0.24395;M;M
2001-07-12 09:00:00;0.24471;M;M
2001-07-12 12:00:00;0.24291;M;M
2001-07-12 15:00:00;0.24028;M;M
2001-07-12 18:00:00;0.24148;M;M
2001-07-12 21:00:00;0.23956;M;M
2001-07-13 00:00:00;0.23067;G;M
2001-07-13 03:00:00;0.23235;G;M
2001-07-13 06:00:00;0.23216;G;M
2001-07-13 09:00:00;0.23129;G;M
2001-07-13 12:00:00;0.23138;G;M
2001-07-13 15:00:00;0.22928;G;M
2001-07-13 18:00:00;0.22883;G;M
2001-07-13 21:00:00;0.22815;G;M
2001-07-14 00:00:00;0.23016;G;M
2001-07-14 03:00:00;0.23209;G;M
2001-07-14 06:00:00;0.23236;G;M
2001-07-14 09:00:00;0.23235;G;M
2001-07-14 12:00:00;0.23071;G;M
2001-07-14 15:00:00;0.23038;G;M
2001-07-14 18:00:00;0.23048;G;M
2001-07-14 21:00:00;0.2298;G;M
2001-07-15 00:00:00;0.23861;M;M
2001-07-15 03:00:00;0.2413;G;M
2001-07-15 06:00:00;0.24227;G;M
2001-07-15 09:00:00;0.24064;G;M
2001-07-15 12:00:00;0.23902;G;M
2001-07-15 15:00:00;0.23763;G;M
2001-07-15 18:00:00;0.23662;G;M
2001-07-15 21:00:00;0.23815;G;M
2001-07-16 00:00:00;0.23768;G;M
2001-07-16 03:00:00;0.23813;G;M
2001-07-16 06:00:00;0.23809;G;M
2001-07-16 09:00:00;0.23771;G;M
2001-07-16 12:00:00;0.23704;G;M
2001-07-16 15:00:00;0.23561;G;M
2001-07-16 18:00:00;0.235;G;M
2001-07-16 21:00:00;0.23493;G;M
2001-07-17 00:00:00;0.22178;G;M
2001-07-17 03:00:00;0.22286;G;M
2001-07-17 06:00:00;0.22302;G;M
2001-07-17 09:00:00;0.22363;G;M
2001-07-17 12:00:00;0.22191;G;M
2001-07-17 15:00:00;0.22078;G;M
2001-07-17 18:00:00;0.21996;G;M
2001-07-17 21:00:00;0.22183;G;M
2001-07-18 00:00:00;0.20975;G;M
2001-07-18 03:00:00;0.21253;G;M
2001-07-18 06:00:00;0.21248;G;M
2001-07-18 09:00:00;0.21108;G;M
2001-07-18 12:00:00;0.21112;G;M
2001-07-18 15:00:00;0.20973;G;M
2001-07-18 18:00:00;0.20926;G;M
2001-07-18 21:00:00;0.20928;G;M
2001-07-19 00:00:00;0.20896;G;M
2001-07-19 03:00:00;0.21016;G;M
2001-07-19 06:00:00;0.21031;G;M
2001-07-19 09:00:00;0.20849;G;M
2001-07-19 12:00:00;0.20754;G;M
2001-07-19 15:00:00;0.20494;G;M
2001-07-19 18:00:00;0.20735;G;M
2001-07-19 21:00:00;0.20695;G;M
2001-07-20 00:00:00;0.20102;M;M
2001-07-20 03:00:00;0.20307;M;M
2001-07-20 06:00:00;0.20146;M;M
2001-07-20 09:00:00;0.2019;M;M
2001-07-20 12:00:00;0.2008;M;M
2001-07-20 15:00:00;0.19904;M;M
2001-07-20 18:00:00;0.19932;M;M
2001-07-20 21:00:00;0.19853;M;M
2001-07-21 00:00:00;0.19983;G;M
2001-07-21 03:00:00;0.20086;G;M
2001-07-21 06:00:00;0.20186;G;M
2001-07-21 09:00:00;0.20019;G;M
2001-07-21 12:00:00;0.19953;G;M
2001-07-21 15:00:00;0.19831;G;M
2001-07-21 18:00:00;0.19829;G;M
2001-07-21 21:00:00;0.19802;G;M
2001-07-22 00:00:00;0.18792;G;M
2001-07-22 03:00:00;0.18968;G;M
2001-07-22 06:00:00;0.19025;G;M
2001-07-22 09:00:00;0.18807;G;M
2001-07-22 12:00:00;0.18837;G;M
2001-07-22 15:00:00;0.18652;G;M
2001-07-22 18:00:00;0.18603;G;M
2001-07-22 21:00:00;0.18654;G;M
2001-07-23 00:00:00;0.19626;G;M
2001-07-23 03:00:00;0.19849;G;M
2001-07-23 06:00:00;0.19964;G;M
2001-07-23 09:00:00;0.19805;G;M
2001-07-23 12:00:00;0.19619;G;M
2001-07-23 15:00:00;0.19678;G;M
2001-07-23 18:00:00;0.19536;G;M
2001-07-23 21:00:00;0.19589;G;M
2001-07-24 00:00:00;0.18365;G;M
2001-07-24 03:00:00;0.1856;G;M
2001-07-24 06:00:00;0.18552;G;M
2001-07-24 09:00:00;0.1851;G;M
2001-07-24 12:00:00;0.18405;G;M
2001-07-24 15:00:00;0.18517;G;M
2001-07-24 18:00:00;0.18161;G;M
2001-07-24 21:00:00;0.18189;G;M
2001-07-25 00:00:00;0.18799;G;M
2001-07-25 03:00:00;0.18877;G;M
2001-07-25 06:00:00;0.18941;G;M
2001-07-25 09:00:00;0.18905;G;M
2001-07-25 12:00:00;0.18757;G;M
2001-07-25 15:00:00;0.18738;G;M
2001-07-25 18:00:00;0.18469;G;M
2001-07-25 21:00:00;0.18612;G;M
2001-07-26 00:00:00;0.17811;G;M
2001-07-26 03:00:00;0.18022;G;M
2001-07-26 06:00:00;0.18083;G;M
2001-07-26 09:00:00;0.18006;G;M
2001-07-26 12:00:00;0.17898;G;M
2001-07-26 15:00:00;0.17657;G;M
2001-07-26 18:00:00;0.17706;G;M
2001-07-26 21:00:00;0.17784;G;M
2001-07-27 00:00:00;0.19272;G;M
2001-07-27 03:00:00;0.1949;G;M
2001-07-27 06:00:00;0.19589;G;M
2001-07-27 09:00:00;0.19432;G;M
2001-07-27 12:00:00;0.19236;G;M
2001-07-27 15:00:00;0.19137;G;M
2001-07-27 18:00:00;0.1908;G;M
2001-07-27 21:00:00;0.1917;G;M
2001-07-28 00:00:00;0.18233;G;M
2001-07-28 03:00:00;0.18236;G;M
2001-07-28 06:00:00;0.18478;G;M
2001-07-28 09:00:00;0.18243;G;M
2001-07-28 12:00:00;0.18213;G;M
2001-07-28 15:00:00;0.17991;G;M
2001-07-28 18:00:00;0.17932;G;M
2001-07-28 21:00:00;0.18027;G;M
2001-07-29 00:00:00;0.18445;G;M
2001-07-29 03:00:00;0.18523;G;M
2001-07-29 06:00:00;0.18516;G;M
2001-07-29 09:00:00;0.18452;G;M
2001-07-29 12:00:00;0.18482;G;M
2001-07-29 15:00:00;0.18262;G;M
2001-07-29 18:00:00;0.18168;G;M
2001-07-29 21:00:00;0.18432;G;M
2001-07-30 00:00:00;0.17789;M;M
2001-07-30 03:00:00;0.1809;G;M
2001-07-30 06:00:00;0.17866;G;M
2001-07-30 09:00:00;0.17885;G;M
2001-07-30 12:00:00;0.17706;G;M
2001-07-30 15:00:00;0.17584;G;M
2001-07-30 18:00:00;0.17614;G;M
2001-07-30 21:00:00;0.17727;G;M
2001-07-31 00:00:00;0.18427;G;M
2001-07-31 03:00:00;0.18525;G;M
2001-07-31 06:00:00;0.18526;G;M
2001-07-31 09:00:00;0.18617;G;M
2001-07-31 12:00:00;0.18451;G;M
2001-07-31 15:00:00;0.18298;G;M
2001-07-31 18:00:00;0.18216;G;M
2001-07-31 21:00:00;0.18283;G;M
2001-08-01 00:00:00;0.18326;G;M
2001-08-01 03:00:00;0.18454;G;M
2001-08-01 06:00:00;0.18612;G;M
2001-08-01 09:00:00;0.18558;G;M
2001-08-01 12:00:00;0.18517;G;M
2001-08-01 15:00:00;0.18346;G;M
2001-08-01 18:00:00;0.1825;G;M
2001-08-01 21:00:00;0.18376;G;M
2001-08-02 00:00:00;0.17436;G;M
2001-08-02 03:00:00;0.17517;G;M
2001-08-02 06:00:00;0.1746;G;M
2001-08-02 09:00:00;0.17527;G;M
2001-08-02 12:00:00;0.1736;G;M
2001-08-02 15:00:00;0.17232;G;M
2001-08-02 18:00:00;0.17082;G;M
2001-08-02 21:00:00;0.17208;G;M
2001-08-03 00:00:00;0.18046;G;M
2001-08-03 03:00:00;0.1808;G;M
2001-08-03 06:00:00;0.18172;G;M
2001-08-03 09:00:00;0.18051;G;M
2001-08-03 12:00:00;0.18012;G;M
2001-08-03 15:00:00;0.17829;G;M
2001-08-03 18:00:00;0.17622;G;M
2001-08-03 21:00:00;0.17847;G;M
2001-08-04 00:00:00;0.18857;G;M
2001-08-04 03:00:00;0.19041;G;M
2001-08-04 06:00:00;0.18947;G;M
2001-08-04 09:00:00;0.18915;G;M
2001-08-04 12:00:00;0.18917;G;M
2001-08-04 15:00:00;0.18857;G;M
2001-08-04 18:00:00;0.1862;G;M
2001-08-04 21:00:00;0.18727;G;M
2001-08-05 00:00:00;0.18106;M;M
2001-08-05 03:00:00;0.18342;M;M
2001-08-05 06:00:00;0.18383;M;M
2001-08-05 09:00:00;0.18132;M;M
2001-08-05 12:00:00;0.18096;M;M
2001-08-05 15:00:00;0.1808;M;M
2001-08-05 18:00:00;0.17954;M;M
2001-08-05 21:00:00;0.18027;M;M
2001-08-06 00:00:00;0.17811;G;M
2001-08-06 03:00:00;0.17858;G;M
2001-08-06 06:00:00;0.18003;G;M
2001-08-06 09:00:00;0.17861;G;M
2001-08-06 12:00:00;0.17786;G;M
2001-08-06 15:00:00;0.17685;G;M
2001-08-06 18:00:00;0.17615;G;M
2001-08-06 21:00:00;0.17631;G;M
2001-08-07 00:00:00;0.18108;G;M
2001-08-07 03:00:00;0.18196;G;M
2001-08-07 06:00:00;0.18318;G;M
2001-08-07 09:00:00;0.18179;G;M
2001-08-07 12:00:00;0.18191;G;M
2001-08-07 15:00:00;0.17864;G;M
2001-08-07 18:00:00;0.1789;G;M
2001-08-07 21:00:00;0.18108;G;M
2001-08-08 00:00:00;0.17652;G;M
2001-08-08 03:00:00;0.17874;G;M
2001-08-08 06:00:00;0.17884;G;M
2001-08-08 09:00:00;0.17749;G;M
2001-08-08 12:00:00;0.17672;G;M
2001-08-08 15:00:00;0.17514;G;M
2001-08-08 18:00:00;0.17461;G;M
2001-08-08 21:00:00;0.17513;G;M
2001-08-09 00:00:00;0.1749;G;M
2001-08-09 03:00:00;0.1778;G;M
2001-08-09 06:00:00;0.17611;G;M
2001-08-09 09:00:00;0.17673;G;M
2001-08-09 12:00:00;0.17578;G;M
2001-08-09 15:00:00;0.17385;G;M
2001-08-09 18:00:00;0.17352;G;M
2001-08-09 21:00:00;0.17443;G;M
2001-08-10 00:00:00;0.19158;G;M
2001-08-10 03:00:00;0.19072;G;M
2001-08-10 06:00:00;0.19312;G;M
2001-08-10 09:00:00;0.19032;G;M
2001-08-10 12:00:00;0.18971;G;M
2001-08-10 15:00:00;0.18895;G;M
2001-08-10 18:00:00;0.18734;G;M
2001-08-10 21:00:00;0.18868;G;M
2001-08-11 00:00:00;0.17952;G;M
2001-08-11 03:00:00;0.18131;G;M
2001-08-11 06:00:00;0.18208;G;M
2001-08-11 09:00:00;0.18165;G;M
2001-08-11 12:00:00;0.18036;G;M
2001-08-11 15:00:00;0.17807;G;M
2001-08-11 18:00:00;0.17852;G;M
2001-08-11 21:00:00;0.17859;G;M
2001-08-12 00:00:00;0.18473;G;M
2001-08-12 03:00:00;0.1857;G;M
2001-08-12 06:00:00;0.18491;G;M
2001-08-12 09:00:00;0.18452;G;M
2001-08-12 12:00:00;0.18371;G;M
2001-08-12 15:00:00;0.18279;G;M
2001-08-12 18:00:00;0.18158;G;M
2001-08-12 21:00:00;0.18219;G;M
2001-08-13 00:00:00;0.17976;M;M
2001-08-13 03:00:00;0.17995;M;M
2001-08-13 06:00:00;0.18112;M;M
2001-08-13 09:00:00;0.18158;M;M
2001-08-13 12:00:00;0.18107;M;M
2001-08-13 15:00:00;0.17898;M;M
2001-08-13 18:00:00;0.17816;M;M
2001-08-13 21:00:00;0.17813;M;M
2001-08-14 00:00:00;0.18062;M;M
2001-08-14 03:00:00;0.18229;G;M
2001-08-14 06:00:00;0.18328;G;M
2001-08-14 09:00:00;0.18226;G;M
2001-08-14 12:00:00;0.18097;G;M
2001-08-14 15:00:00;0.17803;G;M
2001-08-14 18:00:00;0.17996;G;M
2001-08-14 21:00:00;0.17887;G;M
2001-08-15 00:00:00;0.19282;G;M
2001-08-15 03:00:00;0.19355;G;M
2001-08-15 06:00:00;0.19535;G;M
2001-08-15 09:00:00;0.19506;G;M
2001-08-15 12:00:00;0.19287;G;M
2001-08-15 15:00:00;0.19316;G;M
2001-08-15 18:00:00;0.19166;G;M
2001-08-15 21:00:00;0.19297;G;M
2001-08-16 00:00:00;0.19105;G;M
2001-08-16 03:00:00;0.1915;G;M
2001-08-16 06:00:00;0.19248;G;M
2001-08-16 09:00:00;0.19259;G;M
2001-08-16 12:00:00;0.19132;G;M
2001-08-16 15:00:00;0.18747;G;M
2001-08-16 18:00:00;0.1874;G;M
2001-08-16 21:00:00;0.189;G;M
2001-08-17 00:00:00;0.18874;G;M
2001-08-17 03:00:00;0.18837;G;M
2001-08-17 06:00:00;0.18951;G;M
2001-08-17 09:00:00;0.18988;G;M
2001-08-17 12:00:00;0.18801;G;M
2001-08-17 15:00:00;0.18648;G;M
2001-08-17 18:00:00;0.18574;G;M
2001-08-17 21:00:00;0.18572;G;M
2001-08-18 00:00:00;0.18242;G;M
2001-08-18 03:00:00;0.18479;G;M
2001-08-18 06:00:00;0.18353;G;M
2001-08-18 09:00:00;0.18348;G;M
2001-08-18 12:00:00;0.1825;G;M
2001-08-18 15:00:00;0.18107;G;M
2001-08-18 18:00:00;0.17996;G;M
2001-08-18 21:00:00;0.1814;G;M
2001-08-19 00:00:00;0.17728;G;M
2001-08-19 03:00:00;0.17865;G;M
2001-08-19 06:00:00;0.17969;G;M
2001-08-19 09:00:00;0.17907;G;M
2001-08-19 12:00:00;0.17866;G;M
2001-08-19 15:00:00;0.17676;G;M
2001-08-19 18:00:00;0.17534;G;M
2001-08-19 21:00:00;0.17689;G;M
2001-08-20 00:00:00;0.17808;G;M
2001-08-20 03:00:00;0.17894;G;M
2001-08-20 06:00:00;0.17969;G;M
2001-08-20 09:00:00;0.18029;G;M
2001-08-20 12:00:00;0.17688;G;M
2001-08-20 15:00:00;0.17655;G;M
2001-08-20 18:00:00;0.17559;G;M
2001-08-20 21:00:00;0.17724;G;M
2001-08-21 00:00:00;0.18819;M;M
2001-08-21 03:00:00;0.19118;M;M
2001-08-21 06:00:00;0.1907;M;M
2001-08-21 09:00:00;0.18935;M;M
2001-08-21 12:00:00;0.18892;M;M
2001-08-21 15:00:00;0.18647;M;M
2001-08-21 18:00:00;0.18817;M;M
2001-08-21 21:00:00;0.18783;M;M
2001-08-22 00:00:00;0.1891;G;M
2001-08-22 03:00:00;0.18999;G;M
2001-08-22 06:00:00;0.1913;G;M
2001-08-22 09:00:00;0.18978;G;M
2001-08-22 12:00:00;0.18906;G;M
2001-08-22 15:00:00;0.18765;G;M
2001-08-22 18:00:00;0.18761;G;M
2001-08-22 21:00:00;0.18717;G;M
2001-08-23 00:00:00;0.18151;G;M
2001-08-23 03:00:00;0.18446;G;M
2001-08-23 06:00:00;0.18412;G;M
2001-08-23 09:00:00;0.18378;G;M
2001-08-23 12:00:00;0.18149;G;M
2001-08-23 15:00:00;0.18116;G;M
2001-08-23 18:00:00;0.17987;G;M
2001-08-23 21:00:00;0.18029;G;M
2001-08-24 00:00:00;0.18238;G;M
2001-08-24 03:00:00;0.18229;G;M
2001-08-24 06:00:00;0.18326;G;M
2001-08-24 09:00:00;0.18358;G;M
2001-08-24 12:00:00;0.18167;G;M
2001-08-24 15:00:00;0.17907;G;M
2001-08-24 18:00:00;0.1809;G;M
2001-08-24 21:00:00;0.18063;G;M
2001-08-25 00:00:00;0.17171;G;M
2001-08-25 03:00:00;0.17404;G;M
2001-08-25 06:00:00;0.17503;G;M
2001-08-25 09:00:00;0.1748;G;M
2001-08-25 12:00:00;0.17314;G;M
2001-08-25 15:00:00;0.17234;G;M
2001-08-25 18:00:00;0.17095;G;M
2001-08-25 21:00:00;0.17158;G;M
2001-08-26 00:00:00;0.18004;G;M
2001-08-26 03:00:00;0.18091;G;M
2001-08-26 06:00:00;0.18258;G;M
2001-08-26 09:00:00;0.18064;G;M
2001-08-26 12:00:00;0.18024;G;M
2001-08-26 15:00:00;0.17919;G;M
2001-08-26 18:00:00;0.17824;G;M
2001-08-26 21:00:00;0.17832;G;M
2001-08-27 00:00:00;0.17876;G;M
2001-08-27 03:00:00;0.18036;G;M
